OBESITY_zip,LocationName,lat,lng
28.4,4029,43.9,-70.68
33.7,4901,44.6,-69.6
31,3864,43.69,-71.11
33.3,4350,44.17,-69.94
39.3,4777,45.9,-68.4
31.8,4005,43.5,-70.5
33.6,3839,43.26,-70.98
29.1,3242,43.17,-71.82
32.9,3852,43.51,-70.98
31.9,3307,43.3,-71.4
39.3,4492,45.4,-67.6
35.2,4634,44.7,-68.2
30.7,4046,43.4,-70.5
33.8,4655,44.6,-67.4
34.2,4010,43.94,-70.91
35,4349,44.44,-70.07
37.4,4758,46.55,-67.85
29.4,3261,43.22,-71.2
27.5,3811,42.84,-71.16
31.2,4614,44.4,-68.6
32.2,3605,43.23,-72.18
33.4,4355,44.38,-69.95
33.2,4921,44.6,-69.1
30.8,3813,44.1,-71
24.9,4066,43.77,-69.97
24.8,4038,43.7,-70.5
33.3,4216,44.9,-70.9
34.9,3576,44.9,-71.3
36,4769,46.7,-68
29.4,3911,43.136,-70.645
31.5,3595,44.2,-71.4
30,3249,43.6,-71.4
30.8,3464,43.07,-72.12
31.9,3258,43.26,-71.4
36.1,4937,44.6,-69.7
33.8,4263,44.3,-70.1
31,3269,43.54,-71.61
35.4,4442,45.5,-69.7
32.8,4629,44.447,-68.491
34.6,4428,44.8,-68.6
38.3,4732,46.6,-68.4
32.2,3070,42.98,-71.69
35.8,3582,44.6,-71.4
34.8,4450,44.92,-68.93
29.4,3240,43.6,-72
27,3871,42.977,-70.765
39.7,4745,47.3,-68.4
29.7,3221,43.3,-72
33.9,4666,45,-67.2
32.5,4271,44.24,-70.48
38.6,4747,46,-68.2
32.7,4673,44.31,-68.68
34.1,4657,45,-67.4
32.4,3057,42.9,-71.69
19.9,3755,43.7,-72.2
32.3,3593,44.39,-71.32
39.1,4471,45.9,-67.8
24.5,4108,43.66,-70.19
27.3,4092,43.7,-70.35
33.6,4613,44.38,-68.04
36.3,4430,45.64,-68.59
34.6,4360,44.55,-70
39.2,4418,45.1,-68.5
38,4742,46.8,-67.9
33.4,4650,44.28,-68.72
28.6,3841,42.88,-71.18
35.6,4363,44.31,-69.58
35.6,4270,44.1,-70.5
31.3,3465,42.83,-72.19
32.6,4605,44.7,-68.4
32.4,3451,42.79,-72.5
28.2,4024,43.83,-70.67
26.3,4544,43.84,-69.59
33.7,4920,45.3,-69.9
34.7,4254,44.43,-70.15
35.7,4221,44.5,-70.3
29.9,3279,43.94,-71.88
34.3,4607,44.5,-68.1
31.8,3225,43.36,-71.24
38.9,4787,46.5,-68
32.6,3104,43.02,-71.44
36.1,4427,44.98,-69.01
33.9,4226,44.63,-70.72
29.8,3853,43.64,-71.3
28.9,4353,44.2,-69.6
29.6,3443,42.89,-72.44
23.7,4107,43.59,-70.24
38.8,4783,47.1,-68.3
31.3,3607,43.21,-72.28
35,4048,43.69,-70.78
31.9,4282,44.3,-70.3
28.3,3467,42.97,-72.45
37.1,4933,44.86,-69.22
35.2,3579,44.9,-71.1
26.1,4571,43.9,-69.68
28.1,3053,42.9,-71.4
28.5,4348,44.2,-69.5
28,4009,44,-70.8
36.6,4910,44.52,-69.44
28.4,3894,43.6,-71.2
29.9,4847,44.25,-69.19
30,3817,43.87,-71.23
35,4268,44.2,-70.6
24.1,4019,43.71,-70.09
33.5,4056,43.63,-70.9
31,3216,43.45,-71.79
31.6,4252,44.03,-70.06
29.1,4563,44,-69.25
39.3,4460,45.61,-68.5
35.6,4648,44.67,-67.59
29.5,3255,43.32,-72.02
33.9,4220,44.3,-70.4
28.7,4662,44.27,-68.26
33.3,4401,44.9,-68.8
36.2,3570,44.5,-71.2
26.5,4554,43.87,-69.51
29.5,3771,44.27,-72
31.4,3901,43.31,-70.84
30.9,4072,43.5,-70.5
34.1,4219,44.4,-70.6
35.6,4285,44.7,-70.6
37.2,4448,45.3,-68.7
33.1,3584,44.5,-71.5
28.9,3858,42.86,-71.04
28,3431,43,-72.3
36.5,4413,45.6,-67.8
31.6,3287,43.4,-71.9
26.9,3854,43.06,-70.72
26.2,4576,43.82,-69.67
32.6,3071,42.75,-71.87
28.9,3282,43.9,-71.9
28.4,3862,42.98,-70.83
32.1,3280,43.19,-72.09
38.1,4637,45.1,-67.8
33.1,4294,44.657,-70.254
24.7,4032,43.86,-70.1
25.4,4568,43.88,-69.56
33.9,4429,44.7,-68.6
39.1,4780,46.3,-68.2
24.5,4074,43.6,-70.4
31.6,3220,43.46,-71.47
37.2,4455,45.37,-68.29
29.2,3215,43.952,-71.507
33.3,3064,42.78,-71.47
35.8,4441,46,-69.4
30.6,4043,43.4,-70.6
28.6,3285,43.93,-71.65
30.2,3809,43.5,-71.2
29.7,3848,42.91,-71.06
29.8,3466,42.89,-72.5
29.6,3850,43.687,-71.299
33.2,4240,44.1,-70.2
30,3846,44.19,-71.18
29.7,3874,42.88,-70.86
32.8,4683,44.205,-68.703
35.3,4488,44.88,-69.11
28.4,3860,44,-71.2
27.3,3844,42.93,-70.87
36.4,4443,45.3,-69.4
33.6,4917,44.5,-69.8
35.8,4422,45.07,-69.03
32.5,4676,44.35,-68.64
34.6,3835,43.36,-71.08
30.2,3110,42.94,-71.54
32.3,4258,44.15,-70.35
42.4,4746,47.27,-68.11
33.3,4619,45.13,-67.22
27.3,3885,43.01,-70.9
31.9,3890,43.81,-71.23
34.3,4626,44.7,-67.2
32.8,4064,43.53,-70.39
36.4,4925,45.2,-69.9
35.8,4259,44.22,-70.01
35.3,4231,44.26,-70.89
34.1,4691,44.8,-67.2
23.5,4105,43.75,-70.27
26.9,3870,43.01,-70.76
29.5,3845,44.12,-71.14
30.2,3754,43.4,-72.2
27.8,3833,43,-71
36.5,4406,45.2,-69.6
30.9,4236,44.19,-70.14
28.1,4055,43.97,-70.62
33.4,3102,43.01,-71.5
33.5,4076,43.5,-70.8
27.9,4860,43.9,-69.2
35.3,4330,44.4,-69.7
33.3,4357,44.1,-69.83
32.3,3076,42.74,-71.32
29.4,3780,44.03,-71.96
29.4,3865,42.84,-71.1
30.4,4679,44.28,-68.34
33.7,4922,44.69,-69.39
33.7,3084,42.84,-71.86
33.5,4630,44.78,-67.43
27.7,3251,44,-71.6
33.3,4088,44.2,-70.7
33.8,4073,43.4,-70.7
25.4,4097,43.85,-70.24
33,4290,44.5,-70.5
30.2,3227,43.8,-71.4
39.3,4457,45.4,-68.5
24.8,3257,43.42,-71.99
37.3,4932,44.69,-69.13
36.4,4927,44.67,-69.54
36.3,4462,45.9,-68.9
29.3,3779,43.97,-72.04
39.4,4764,46.43,-68.5
37.7,4686,44.985,-67.636
38,4668,45.2,-67.7
32.4,4617,44.37,-68.74
29.8,3238,43.95,-71.88
36.8,4408,45,-68.2
34.8,4643,44.58,-67.82
33.8,4654,44.8,-67.7
25,4003,43.73,-70
36.7,4414,45.4,-69.1
36.8,4930,45,-69.3
28.4,4572,44.1,-69.4
31.2,3452,42.83,-72.06
30.4,4660,44.3,-68.3
29.9,4086,43.96,-69.97
35.4,4928,44.95,-69.26
35.1,4606,44.6,-67.7
39.1,4451,45.6,-68.3
33.8,3244,43.1,-71.9
31.2,3278,43.3,-71.8
28.4,4342,44.08,-69.74
39.7,4766,46.88,-68.24
33.8,4095,43.64,-70.9
30.5,3561,44.3,-71.8
28.3,3774,44.1,-71.99
28.8,4006,43.445,-70.344
27.8,4101,43.66,-70.26
32.3,4653,44.24,-68.34
25.6,4575,43.849,-69.643
31.3,3246,43.56,-71.48
32,4635,44.11,-68.35
37.3,4410,45.09,-68.91
30.5,3062,42.73,-71.5
33.7,4030,43.59,-70.7
32.1,3051,42.76,-71.41
32.5,3887,43.48,-71.06
29.1,3873,42.93,-71.18
30.4,4354,44.4,-69.4
34.9,4456,44.89,-68.99
29.1,3284,43.49,-72.03
30.5,3077,43.03,-71.2
30.2,3445,43.01,-72.22
29.1,3740,44.18,-71.99
37.8,4424,45.6,-67.9
33.6,4001,43.5,-70.9
33.3,4257,44.57,-70.52
34.1,4669,44.41,-68.01
31.9,4444,44.7,-68.9
23.5,4110,43.76,-70.2
32,4640,44.53,-68.3
30.9,3256,43.6,-71.6
31.5,3268,43.39,-71.75
31.4,4548,43.82,-69.74
36,4485,45.35,-69.63
26,4039,43.89,-70.33
32,4642,44.34,-68.79
34.2,4027,43.4,-70.9
30.5,3444,42.89,-72.07
39.1,4760,46.32,-67.85
30.7,3810,43.51,-71.28
30.8,3883,43.81,-71.29
32.6,4351,44.3,-69.9
30.8,3458,42.9,-71.9
38.8,4475,45.18,-68.59
26.4,3801,43.07,-70.8
29.9,3604,43.1,-72.3
30.6,3908,43.24,-70.74
30.7,3882,43.74,-71.06
32.6,4002,43.5,-70.7
31,3746,43.47,-72.33
27.6,4069,43.89,-70.18
33.7,4051,44.2,-70.9
30.1,3902,43.22,-70.64
35.1,4255,44.34,-70.67
39.9,4497,45.7,-68
28.8,3608,43.09,-72.41
29.6,3832,43.914,-71.08
32.4,3086,42.83,-71.77
25.8,4541,43.89,-69.48
33.3,4476,44.47,-68.7
38.6,4495,45.5,-68.3
27.1,3087,42.81,-71.3
31.8,3052,42.85,-71.45
32,3054,42.85,-71.52
32,3878,43.26,-70.88
28.2,4091,43.84,-70.75
25.5,4102,43.66,-70.3
33.4,4344,44.26,-69.82
30.1,3861,43.13,-71.02
35.1,4346,44.24,-69.75
32,3218,43.34,-71.28
35.1,4623,44.8,-67.7
28,3586,44.22,-71.8
31.9,3581,44.3,-71.1
31.8,4210,44.1,-70.2
32.3,3583,44.4,-71.46
32.9,3456,43.13,-72.21
37.8,4490,45.5,-67.7
35.8,4694,45.1,-67.5
28.6,4848,44.3,-68.9
30.3,3812,44.1,-71.3
40.3,4781,47.15,-68.63
29.9,3872,43.6,-71
38.8,4786,46.8,-68.2
39.4,4762,46.98,-68.12
38.4,4756,47.32,-68.31
31.8,4280,44.1,-70.1
36.6,4068,43.84,-70.94
32.2,4438,44.6,-68.92
26.4,4556,43.97,-69.62
33.2,3851,43.44,-71.02
36,4265,44.28,-70.03
33.9,3470,42.8,-72.3
39.7,4773,47.3,-68.2
39.4,4735,46.42,-67.85
34.4,4352,44.47,-69.96
33.8,3867,43.3,-70.99
29.8,3457,43.01,-72.12
29.6,3462,42.89,-72.41
30.4,4938,44.7,-70.1
31.7,3907,43.25,-70.62
27.7,4854,44.07,-69.08
39.7,4779,47.1,-68.3
32.6,3055,42.82,-71.67
27.6,3768,43.81,-72.12
33.2,4281,44.24,-70.49
31.9,4530,43.9,-69.8
30.9,3449,42.98,-72
31.9,4239,44.52,-70.22
38.7,4734,46.49,-67.85
29.5,3826,42.89,-71.13
24.6,4011,43.9,-70
29.9,3301,43.2,-71.5
30.8,3259,43.88,-71.43
36.1,4493,45.2,-68.5
30.1,3836,43.85,-71.09
34.5,4622,44.8,-68
34.3,4047,43.74,-70.91
29,3777,43.9,-72.1
33.1,3855,43.5,-71.1
26,4553,44.05,-69.57
33.8,4461,44.98,-68.57
31.6,4347,44.29,-69.82
39.7,4772,47.24,-68.33
31,3903,43.15,-70.78
39.2,4765,46,-68.5
28.8,3751,43.39,-72.09
27.8,3842,42.91,-70.81
29.9,3106,43.07,-71.44
33.3,4238,44.2,-70.38
39.7,4761,46.12,-67.97
30.4,4864,44.12,-69.24
34.3,4468,45,-68.7
33.8,4431,44.6,-68.65
28.5,4547,44,-69.32
32.3,4612,44.25,-68.38
37,4435,44.96,-69.14
26.6,4535,44.08,-69.63
30.8,3226,43.71,-71.51
29.3,4574,44.27,-69.39
28.3,4863,44.08,-68.84
33.3,4364,44.31,-69.96
33.1,4918,44.5,-69.85
34.2,4652,44.8,-67.1
35.3,4289,44.33,-70.53
30.3,4646,44.25,-68.22
31.9,3752,43.29,-72.11
27.9,4859,44,-69.16
35.4,3441,42.8,-72.43
33.2,4061,43.64,-70.74
28.3,3079,42.79,-71.23
25.8,4079,43.8,-70
33,4250,44.03,-70.12
28.5,3741,43.7,-72
30.2,3823,43.17,-70.93
33.9,4680,44.5,-67.9
32,3814,43.77,-71.18
33.9,4412,44.78,-68.74
28.7,4849,44.3,-69.1
26.4,4564,43.93,-69.46
34.9,4049,43.7,-70.7
36.4,4224,44.6,-70.4
29.6,3765,44.03,-72.05
33.5,4924,44.8,-69.5
37.9,4740,46.64,-67.85
27.5,4085,43.78,-70.62
35.7,4345,44.2,-69.8
27.7,3748,43.6,-72.1
30.1,4609,44.4,-68.3
41.1,4785,47.2,-67.9
31.3,3455,42.9,-72.19
31.1,3781,43.5,-72.3
33.9,4419,44.8,-69.03
30.5,3450,42.94,-72.08
35.1,4434,44.78,-69.13
37.4,4463,45.3,-68.9
33.3,4936,45.3,-70.6
26.2,4558,43.9,-69.53
31.7,4496,44.65,-68.91
29.1,3753,43.51,-72.14
28.9,3575,44.256,-71.447
34.5,4611,44.5,-67.6
30.7,3049,42.75,-71.58
34.7,4020,43.76,-70.81
28.5,4841,44.13,-69.13
33.5,4681,44.16,-68.66
25.6,4421,44.42,-68.79
30.5,3303,43.3,-71.7
28,3574,44.2,-71.6
36,4464,45.29,-69.5
33.8,3868,43.33,-70.94
26.9,4855,43.928,-69.256
32.7,4042,43.63,-70.62
29.2,4015,43.97,-70.51
36.7,4415,45.9,-69.3
27.8,3580,44.2,-71.8
25.8,3766,43.63,-72.24
25.8,4109,43.66,-70.2
30.3,3904,43.11,-70.73
30,3886,43.87,-71.28
28.3,3609,43.14,-72.44
32,3601,43.23,-72.3
32.5,4008,44.03,-69.87
32.4,3045,43.02,-71.57
30.9,3231,43.45,-71.8
32.7,4616,44.29,-68.57
34.3,4411,44.88,-68.57
26.4,4062,43.8,-70.4
30.9,3063,42.77,-71.53
32.3,4472,44.6,-68.7
26.3,6084,41.88,-72.36
34,5040,44.07,-72.21
28,5440,44.9,-73.3
28,5464,44.6,-72.8
32.8,6516,41.27,-72.96
28.1,6021,42.03,-73.1
29.1,6091,42,-72.98
22.2,6482,41.41,-73.25
27.7,5068,43.8,-72.5
32.9,5875,44.71,-72.26
35.5,4966,44.9,-70.4
28.9,6471,41.35,-72.78
22.7,6830,41.04,-73.63
,7457,40.99,-74.31
21,6820,41.08,-73.48
34.4,4978,44.63,-69.81
31.2,4941,44.5,-69.3
31.4,6118,41.74,-72.61
22.7,6801,41.38,-73.39
22.9,6784,41.59,-73.49
26.2,5602,44.3,-72.6
28.7,5658,44.4,-72.3
26.3,5776,43.24,-73.2
28,5653,44.7,-72.49
21.7,6611,41.26,-73.21
27.7,6071,41.99,-72.45
33.9,6320,41.35,-72.11
28.9,6405,41.28,-72.8
,7081,40.7,-74.33
32.7,5070,43.85,-72.35
29.5,5846,44.8,-71.9
23.3,5158,43.09,-72.48
33.6,6451,41.54,-72.82
28.9,5873,44.4,-72.2
29.9,5641,44.2,-72.4
28.5,5032,43.8,-72.7
32.4,5045,43.9,-72.2
28.2,6778,41.71,-73.1
27.8,5648,44.38,-72.51
29.9,5654,44.15,-72.49
35.6,4984,44.7,-70.3
26.1,6073,41.65,-72.57
30.1,5150,43.33,-72.53
33.5,5774,43.42,-73.17
21,6878,41.03,-73.58
29.5,6606,41.21,-73.21
26.9,6074,41.83,-72.57
27.9,6026,41.94,-72.74
23.7,5141,43.144,-72.592
28.6,6413,41.3,-72.54
29.1,6782,41.66,-73.05
27.5,5674,44.11,-72.85
28.4,6420,41.49,-72.27
22.8,5360,43.05,-72.92
32.6,6226,41.7,-72.21
32.3,5441,44.76,-72.78
27.9,6763,41.69,-73.21
32.7,5041,43.96,-72.55
31.7,5902,45.01,-71.49
27.2,6793,41.64,-73.3
32.1,5038,44,-72.46
28.2,5442,44.75,-72.67
32.5,5083,43.95,-72.29
28.6,6018,42.02,-73.3
35.2,6705,41.55,-72.99
29.7,6040,41.76,-72.52
31.8,4973,44.4,-69.2
21.2,6807,41.06,-73.59
,7503,40.9,-74.15
23.5,6811,41.42,-73.48
28.2,6755,41.63,-73.48
29.9,6016,41.91,-72.55
,7311,40.719,-74.034
34.3,5457,44.96,-72.91
,7059,40.63,-74.51
32.1,5830,45,-72
,7102,40.74,-74.17
27.8,6412,41.4,-72.48
22.6,5452,44.52,-73.06
22.8,5363,42.9,-72.9
24.1,5055,43.8,-72.3
29.8,6260,41.9,-71.87
34.4,5033,44,-72.2
36.3,6607,41.18,-73.17
36,6108,41.78,-72.62
29,6423,41.48,-72.39
28.5,5048,43.57,-72.42
28.8,6796,41.86,-73.33
,7077,40.55,-74.25
27.1,6475,41.3,-72.39
28.2,6854,41.08,-73.42
27.5,5065,43.79,-72.42
22.5,5753,44,-73.2
28.8,5647,44.41,-72.3
28.9,6424,41.6,-72.5
28.2,6031,41.96,-73.32
27.7,5035,43.6,-72.7
25.9,6525,41.35,-73
26.9,5778,43.88,-73.22
27.3,6109,41.7,-72.66
22.4,5495,44.42,-73.09
32.8,5730,43.4,-72.82
34.2,4965,44.85,-69.37
34.8,5853,44.89,-71.96
22.9,5361,42.78,-72.87
,7107,40.77,-74.19
34,5485,44.88,-72.97
28.8,6096,41.93,-72.65
34.2,5732,43.64,-73.21
32.7,6450,41.54,-72.78
26.8,6043,41.77,-72.44
28,5650,44.4,-72.44
,7601,40.89,-74.05
34.2,5761,43.3,-73.2
23.5,6851,41.14,-73.41
25.3,5101,43.17,-72.5
27.6,6489,41.6,-72.88
,7416,41.1,-74.59
21.3,6905,41.09,-73.54
23.8,5408,44.5,-73.25
27.3,5677,44.39,-72.71
28.2,5664,44.1,-72.7
27.7,6416,41.6,-72.67
28,5037,43.46,-72.49
33.3,5773,43.45,-73.01
32.6,6418,41.33,-73.08
29.2,5867,44.7,-72
,7064,40.57,-74.25
31,6336,41.58,-72.19
33.4,4955,44.64,-70.01
34.3,5483,44.89,-72.98
25.9,6033,41.7,-72.54
22.8,5148,43.24,-72.8
27.1,5034,43.59,-72.64
30.5,6377,41.72,-71.82
37.5,5471,44.9,-72.6
34.5,4943,44.88,-69.53
33.4,6380,41.57,-72.05
33.9,5743,43.7,-73.3
32.8,5701,43.6,-72.9
30.5,5153,43.4,-72.6
30,6373,41.695,-71.815
22.8,6468,41.34,-73.23
28.1,5052,43.61,-72.37
35,4989,44.43,-69.65
27.3,6090,41.96,-72.87
27.5,6093,41.99,-72.73
28.4,6259,41.86,-71.99
30.1,4988,44.6,-69.35
32.3,5075,43.85,-72.28
32,5839,44.67,-72.22
28.3,5161,43.31,-72.81
21.1,6897,41.21,-73.44
28.9,6457,41.5,-72.7
27.8,6066,41.84,-72.46
,7034,40.88,-74.38
28.9,6712,41.5,-72.98
28.8,5261,42.78,-73.22
27.8,6060,42.01,-72.84
29,6492,41.46,-72.81
34.2,4971,44.93,-69.39
21.5,5403,44.45,-73.18
27,5661,44.5,-72.6
29.9,6790,41.84,-73.13
29,6069,41.86,-73.44
29.1,6758,41.672,-73.23
24.2,6117,41.78,-72.76
34,5076,44.13,-72.24
,7103,40.74,-74.19
35.5,4942,45.1,-69.6
28.4,6023,41.61,-72.72
28.1,5067,43.7,-72.56
26.3,5468,44.7,-73.1
29.3,6375,41.4,-72.14
26.5,5651,44.28,-72.5
,7310,40.73,-74.04
24.1,6906,41.07,-73.52
30.3,5836,44.52,-72.27
28.8,6455,41.52,-72.71
25.7,5473,44.23,-73.2
27.9,5061,43.94,-72.57
25.9,5486,44.64,-73.3
27.5,5851,44.5,-72
,7405,40.99,-74.38
30.5,6382,41.46,-72.12
26.8,6777,41.7,-73.33
26.7,6085,41.75,-72.89
31.6,5842,44.57,-72.22
,7203,40.65,-74.26
32,5736,43.6,-73.01
31.1,6243,41.846,-71.8
31.2,5824,44.4,-71.9
25.1,5663,44.1,-72.7
32,5043,43.81,-72.22
33.4,5679,44.1,-72.54
29.5,5149,43.4,-72.7
26.8,6426,41.35,-72.4
21.7,6612,41.27,-73.31
33,5859,44.9,-72.4
28.2,6754,41.78,-73.36
27.7,6467,41.58,-72.9
27.3,5828,44.4,-72.1
25.2,6855,41.1,-73.4
27.6,5062,43.5,-72.58
25.7,5491,44.1,-73.3
30.3,5444,44.6,-72.9
29.5,6255,41.98,-71.9
,7436,41.03,-74.24
29.6,6604,41.17,-73.2
22.8,5494,44.6,-73.01
30.8,5903,44.9,-71.6
33.6,5847,44.8,-72.5
27.2,5352,42.79,-73.08
22.6,6901,41.054,-73.538
31.4,6330,41.65,-72.08
29.8,5819,44.4,-72
,7082,40.92,-74.35
28.7,6242,41.9,-72.1
16.2,5405,44.478,-73.196
26.9,5050,44.26,-72.06
23.2,5301,42.8,-72.7
32.1,5060,44,-72.7
30.1,6098,42,-73.1
32.5,5072,43.88,-72.37
32.3,6360,41.55,-72.09
32.3,5737,43.74,-72.91
35.1,6608,41.19,-73.18
28.5,6340,41.35,-72.04
23.2,5362,42.95,-72.68
22.7,6804,41.47,-73.39
34.5,4958,44.9,-69.9
23,5358,42.77,-72.74
30.4,6374,41.69,-71.91
34.2,5744,43.68,-73.07
21.4,6831,41.08,-73.66
32,4986,44.6,-69.2
27.9,6762,41.53,-73.12
25,6107,41.75,-72.77
24.3,6850,41.13,-73.44
28.7,6376,41.305,-72.261
36.3,4953,44.86,-69.23
23.1,5353,43.07,-72.68
28.6,5463,44.87,-73.34
27.2,6409,41.35,-72.42
30.7,6052,41.66,-72.8
26.6,6029,41.91,-72.42
30.7,6095,41.87,-72.68
31.5,6514,41.37,-72.94
31.2,6351,41.58,-71.96
29.7,6262,42.02,-71.95
29.4,6331,41.7,-71.99
21.5,6825,41.2,-73.24
40.6,6710,41.57,-73.04
29.6,6716,41.6,-72.98
28.9,5667,44.3,-72.4
33.3,5742,43.44,-72.9
36.2,6105,41.78,-72.7
24.4,5340,43.16,-72.93
27.4,6498,41.3,-72.47
27,5252,43.07,-73.07
,7060,40.62,-74.43
31.7,5841,44.61,-72.3
28.7,6460,41.21,-73.05
,7430,41.08,-74.18
26.9,6088,41.9,-72.59
24.2,5850,44.56,-72.04
34.8,5872,44.87,-72.04
28.7,6065,41.97,-73.01
33.4,5081,44.14,-72.08
27.5,6019,41.86,-72.91
24.7,5152,43.25,-72.92
34.7,6511,41.31,-72.94
26.6,5001,43.66,-72.38
,7027,40.65,-74.32
30.7,5827,44.68,-72.36
33.8,4976,44.8,-69.7
29.8,6247,41.77,-72.07
29.3,6339,41.44,-72
26.4,6067,41.66,-72.66
27.8,5681,44.46,-72.37
28.7,6250,41.78,-72.21
34.1,4979,44.94,-69.79
23.4,5154,43.15,-72.53
36.5,6051,41.67,-72.77
,7014,40.83,-74.14
21.9,5445,44.31,-73.22
28.7,5862,44.33,-72.16
41.1,6112,41.79,-72.7
23.5,5341,42.96,-72.8
22.2,5354,42.78,-72.51
20.5,6824,41.17,-73.28
28.6,6480,41.6,-72.6
31.1,4952,44.4,-69.14
22.7,5401,44.48,-73.2
34.5,4950,44.84,-69.81
,7208,40.68,-74.23
31.7,5765,43.65,-73.03
21.3,6880,41.14,-73.34
,7040,40.73,-74.27
23.8,6103,41.77,-72.68
34.6,5833,44.84,-71.98
29.4,6082,41.98,-72.56
32,6384,41.57,-71.84
27.5,5056,43.53,-72.73
28.3,6063,41.93,-72.97
27.8,5053,43.7,-72.5
21.9,6896,41.3,-73.39
23,6812,41.49,-73.49
31.8,6266,41.67,-72.15
22.3,5346,43,-72.5
33.7,5757,43.48,-73.12
32.4,6515,41.33,-72.97
22.6,6470,41.4,-73.3
28.8,5767,43.9,-72.8
,7502,40.92,-74.19
30.6,5907,44.9,-71.8
27.1,6061,41.85,-73.01
26.4,6231,41.63,-72.37
38.6,6114,41.75,-72.67
31.2,6370,41.47,-72.19
28.1,6437,41.3,-72.7
23.4,5359,43.14,-72.72
32.1,5733,43.8,-73.1
28.1,6759,41.8,-73.2
26.6,6279,41.9,-72.26
27.8,5682,44.41,-72.57
27.9,6488,41.49,-73.23
33.1,4962,44.48,-69.54
29.1,5843,44.5,-72.3
33.7,5086,44.13,-72.31
27.7,5084,43.72,-72.45
26.7,6615,41.17,-73.14
33.1,5845,44.8,-72.3
27.3,6479,41.58,-72.9
31.9,6350,41.64,-72.08
,7008,40.58,-74.23
33.3,6002,41.85,-72.74
,7410,40.94,-74.12
35.1,4985,45.3,-70.2
28.9,6378,41.38,-71.92
32.5,4981,44.5,-68.9
27.1,5059,43.6474,-72.4223
30.6,6359,41.47,-71.88
31.1,5858,44.6,-71.8
26.4,5091,43.6,-72.6
34.3,5488,44.9,-73.1
26.4,5676,44.3,-72.8
27.8,6081,41.91,-72.77
31.9,4949,44.37,-69.33
27.8,5089,43.5,-72.5
27.2,6422,41.46,-72.68
26.2,5734,43.98,-73.33
25.8,5672,44.5,-72.7
,7419,41.16,-74.58
,7013,40.87,-74.17
30.3,6334,41.55,-72.18
,7440,40.95,-74.3
26.8,6783,41.55,-73.3
28.4,5657,44.5,-72.5
26.7,6092,41.87,-72.86
21.1,6840,41.16,-73.5
25.9,6068,42.01,-73.42
43.1,6519,41.3,-72.94
29.8,5764,43.5,-73.2
31.3,6605,41.16,-73.22
,7465,41.05,-74.29
25.9,6070,41.87,-72.82
27.1,6794,41.65,-73.32
25.8,5673,44.2,-72.8
27.6,6795,41.62,-73.12
30.6,6280,41.69,-72.14
23.5,5462,44.3,-73
26.6,5656,44.65,-72.69
25.6,6268,41.79,-72.25
28,5680,44.5,-72.5
29.5,5871,44.7,-71.9
26.6,6752,41.52,-73.36
27.9,6013,41.76,-72.96
23.2,5345,43,-72.7
,7093,40.79,-74.01
27.4,6232,41.73,-72.38
34.4,4963,44.6,-69.8
30.6,6234,41.78,-71.95
32.5,5478,44.8,-73.1
28.1,6371,41.4,-72.3
26.6,5760,43.8,-73.3
,7446,41.06,-74.15
33,4967,44.8,-69.4
25.5,5472,44.1,-73.2
30.8,5906,44.47,-71.7
30.1,6024,42.02,-73.28
27.5,6035,41.96,-72.8
31.9,6263,41.85,-71.86
,7624,40.97,-73.97
,7508,40.95,-74.19
32.5,5058,43.88,-72.27
29.2,6387,41.745,-71.911
22.6,5477,44.4,-72.9
32.3,6610,41.2,-73.17
21.7,6883,41.22,-73.38
30.9,6770,41.49,-73.05
25.1,6518,41.42,-72.91
22.1,6269,41.81,-72.25
,7304,40.71,-74.07
,7505,40.917,-74.174
40.2,6704,41.58,-73.03
28,6751,41.64,-73.21
33.5,5822,44.7,-72.2
28.6,6281,41.97,-72.01
,7606,40.86,-74.05
,7104,40.77,-74.17
33.4,5855,44.9,-72.2
,7105,40.72,-74.15
27.1,6757,41.73,-73.45
27,6042,41.8,-72.53
,7452,40.96,-74.12
27.1,6022,41.82,-72.94
,7513,40.91,-74.15
28.8,5046,44.2,-72.3
27.2,5071,43.57,-72.56
32.1,5077,43.9,-72.48
30,6235,41.79,-72.13
,7079,40.75,-74.26
26.4,6119,41.76,-72.73
26,6032,41.73,-72.83
27.6,6110,41.73,-72.74
24.8,5404,44.5,-73.18
23.5,5343,43.1,-72.81
,7030,40.75,-74.03
28.8,5474,44.8,-73.3
33,5825,44.865,-72.263
27.5,6037,41.6,-72.78
22.9,6484,41.32,-73.14
25.2,5253,43.3,-73
28.1,6756,41.85,-73.23
29.2,6277,41.98,-71.86
29.9,6010,41.68,-72.94
35.2,4956,44.8,-70.11
32.7,4982,45.11,-70.47
33.5,4945,45.6,-70.3
30.9,5738,43.53,-72.85
34,5763,43.8,-73
30.2,5751,43.65,-72.79
30.6,6254,41.61,-72.15
30.4,4992,44.7,-70.1
29.9,6379,41.37,-71.87
29,6787,41.67,-73.1
28.3,6058,42,-73.2
20.9,6890,41.14,-73.29
30.9,5837,44.7,-71.8
32.6,4964,44.966,-70.772
29.9,5156,43.3,-72.5
33.9,5447,44.932,-72.703
29.8,6335,41.44,-72.07
33.3,5820,44.74,-72.38
26.4,5201,42.9,-73.1
28.1,6776,41.6,-73.4
34.2,5868,44.9,-72.406
27,6057,41.85,-73
45.7,6702,41.56,-73.04
